67,27,38,81,20,
14,66,13,72,6,
24,93,56,63,85,
53,74,8,73,10,
88,35,48,28,16,
83,57,49,15,24,
35,76,75,26,46,
45,6,13,79,15,
42,78,55,48,84,
83,77,37,29,33,
58,73,86,29,37,
78,75,48,96,25,
2,15,8,24,58,
84,53,26,89,86,
79,32,8,73,15,
22,83,53,66,68,
57,65,37,45,42,
35,16,73,39,14,
22,3,29,61,32,
23,36,7,52,34,
72,33,61,19,26,
29,89,72,77,70,
55,9,15,43,78,
8,85,67,47,61,
35,64,11,3,72,
14,76,34,43,68,
7,33,22,48,49,
47,61,92,64,23,
22,67,52,55,77,
23,75,55,47,54,
29,48,35,42,72,
36,14,88,85,65,
77,14,71,62,35,
12,75,83,59,39,
21,63,23,76,37,
15,44,46,26,71,
53,36,74,67,59,
65,88,53,82,68,
13,84,36,65,43,
76,32,69,36,23,
15,83,27,8,7,
55,49,21,82,2,
77,53,56,7,15,
64,2,26,92,75,
18,89,39,53,82,
65,62,32,58,87,
2,21,16,53,74,
61,19,92,89,2,
63,14,84,29,34,
71,79,65,47,27,
79,71,42,55,17,
9,46,76,68,81,
79,16,71,15,19,
22,69,44,24,52,
16,42,54,78,66,
69,87,16,57,45,
24,56,85,64,49,
71,22,41,29,24,
51,53,22,34,76,
76,12,16,69,74,
90,98,68,52,28,
85,72,49,53,19,
24,67,29,83,12,
17,24,78,28,52,
37,24,21,85,73,
91,61,45,24,75,
46,2,62,58,37,
84,78,48,29,17,
18,28,44,78,46,
35,24,65,48,69,
68,42,95,65,60,
14,17,35,85,81,
76,57,89,3,26,
15,14,56,88,37,
47,24,39,84,79,
47,23,88,26,64,
77,15,36,22,17,
59,51,13,76,63,
44,51,86,13,82,
58,19,37,35,32,
26,41,44,33,12,
33,45,72,29,27,
3,24,36,17,87,
96,34,77,78,57,
7,2,25,47,71,
37,71,73,88,19,
15,17,44,13,75,
26,98,65,69,52,
28,45,30,65,81,
67,80,29,44,66,
68,28,65,8,48,
82,13,24,68,28,
18,20,16,3,38,
2,54,17,74,49,
15,66,83,79,81,
63,79,29,24,65,
24,85,37,2,21,
9,12,85,15,71,
98,75,26,89,13,
37,43,56,49,75,
39,27,62,68,28,
8,73,38,58,82,
85,9,14,2,15,
58,15,35,13,66,
15,28,83,47,81,
43,65,89,31,8,
72,38,77,24,80,
65,69,72,38,35,
35,12,44,64,8,
43,73,14,26,37,
27,52,8,53,14,
29,16,8,14,32,
2,26,88,76,5,
69,56,74,57,86,
87,80,35,7,82,
18,81,30,73,76,
12,64,15,79,57,
87,56,15,83,45,
52,65,34,79,14,
77,14,87,39,19,
72,43,38,88,41,
47,32,55,8,71,
49,86,81,35,26,
72,52,12,74,31,
86,25,57,23,27,
55,28,76,82,9,
46,3,64,14,43,
59,34,55,13,15,
15,33,31,63,92,
14,75,16,23,38,
49,65,6,37,26,
72,87,25,37,35,
81,96,76,73,93,
66,35,8,56,15,
34,71,13,86,38,
82,15,99,80,28,
51,63,48,24,34,
77,18,16,47,24,
67,32,1,25,22,
9,16,47,34,68,
62,5,26,20,18,
23,62,77,97,42,
84,14,57,27,36,
8,39,26,12,89,
54,58,39,17,13,
11,7,13,69,43,
42,59,35,12,54,
15,89,13,97,53,
27,14,33,85,9,
48,24,92,54,84,
28,89,86,9,22,
28,33,58,25,12,
84,19,55,16,87,
15,49,98,75,69,
71,66,38,96,77,
44,56,26,88,14,
35,72,64,18,20,
14,26,32,37,9,
79,48,86,16,87,
24,49,86,17,16,
68,63,46,65,26,
27,14,87,48,88,
74,83,81,77,38,
83,16,22,33,34,
42,9,46,65,37,
37,16,89,38,56,
58,87,84,23,15,
32,29,61,81,44,
12,59,51,73,43,
81,65,94,23,8,
32,67,15,45,19,
94,65,71,43,55,
15,45,71,39,68,
64,15,37,87,8,
32,9,28,46,12,
86,53,72,75,34,
20,38,7,57,44,
54,14,35,71,91,
71,6,25,36,52,
78,98,80,28,36,
71,15,49,67,76,
45,12,28,83,87,
71,84,14,48,34,
9,12,87,26,15,
27,36,15,24,82,
30,68,65,17,58,
81,14,38,12,56,
15,8,72,13,34,
82,88,24,15,89,
54,81,2,92,76,
82,65,85,15,87,
24,34,17,30,63,
64,15,13,69,37,
38,79,26,58,18,
79,22,24,77,55,
38,18,47,70,43,
46,63,72,17,2,
85,83,78,19,15,
62,65,19,93,82,
13,11,5,35,54,
58,19,22,73,61,
39,13,79,50,45,
14,83,81,12,87,
35,83,86,37,16,
74,45,55,82,14,
8,29,42,44,73,
48,87,22,88,43,
82,85,7,68,43,
29,22,14,74,2,
52,8,63,57,27,
72,69,45,24,43,
74,63,23,21,56,
78,14,35,92,71,
73,58,61,28,9,
96,24,58,43,66,
15,12,78,36,89,
73,32,62,3,34,
13,28,17,49,12,
45,57,32,12,44,
22,24,79,65,88,
36,67,73,23,52,
73,23,55,28,35,
83,39,71,45,85,
22,16,17,34,14,
72,93,44,79,86,
4,81,58,25,44,
12,27,28,59,56,
29,42,27,24,4,
59,3,65,15,79,
14,32,74,78,49,
16,3,55,75,19,
83,57,33,1,13,
23,85,2,62,88,
45,29,54,77,85,
85,52,2,14,26,
39,19,3,36,88,
35,53,8,78,90,
52,25,17,54,49,
79,44,18,30,13,
24,61,32,49,15,
46,15,35,8,38,
14,40,38,35,88,
86,58,19,71,16,
11,7,45,2,82,
82,14,86,32,93,
54,86,59,24,42,
12,33,66,86,14,
32,26,14,58,35,
45,85,48,78,29,
26,17,20,14,58,
58,62,76,13,65,
49,17,55,25,83,
14,54,69,36,78,
93,39,72,15,78,
23,31,13,29,1,
39,36,64,23,69,
49,89,27,66,24,
13,83,79,26,7,
14,13,72,1,85,
25,77,29,17,53,
92,75,62,67,17,
42,61,15,81,24,
54,24,65,23,27,
69,24,82,16,34,
88,15,81,53,37,
86,10,72,98,29,
19,64,52,92,71,
81,69,42,73,65,
84,9,15,54,71,
32,54,14,81,66,
31,73,44,8,17,
69,82,54,24,74,
34,92,73,24,26,
49,35,82,77,23,
78,98,76,28,80,
85,98,77,52,81,
52,15,34,82,78,
85,14,49,68,83,
64,42,48,45,53,
13,53,49,58,70,
46,73,19,88,24,
72,22,77,24,88,
78,16,29,42,45,
79,34,78,62,49,
81,15,85,56,23,
83,35,16,24,48,
26,29,20,49,13,
8,58,23,35,88,
64,72,84,24,82,
88,3,8,81,55,
32,88,8,78,80,
65,69,27,63,8,
81,73,68,66,45,
39,73,81,14,42,
87,34,37,32,75,
81,52,14,78,48,
69,66,16,75,82,
13,43,52,65,63,
28,77,14,47,73,
69,22,13,15,48,
48,22,86,69,44,
57,59,28,54,83,
18,65,88,87,84,
67,17,26,22,45,
30,18,56,49,83,
58,46,29,73,55,
37,71,83,16,77,
34,83,66,26,9,
78,37,16,75,61,
72,53,16,12,51,
73,49,75,62,24,
28,13,54,73,33,
15,9,59,87,29,
59,73,81,19,32,
62,42,87,89,22,
33,62,47,45,83,
12,14,29,47,10,
83,12,59,54,13,
73,46,18,34,78,
84,55,34,57,70,
48,79,29,76,26,
5,55,32,14,79,
14,66,11,53,25,
63,19,26,97,78,
14,8,59,74,77,
59,77,48,85,40,
29,43,45,85,22,
52,84,54,25,77,
19,69,33,26,25,
32,15,12,7,10,
14,53,19,59,26,
69,35,57,85,23,
47,81,24,78,29,
72,59,86,66,92,
67,64,39,24,79,
57,28,53,42,71,
45,72,78,48,24,
83,52,37,17,86,
32,29,28,56,35,
14,88,77,60,45,
96,25,12,18,66,
43,23,26,31,79,
49,34,13,63,75,
9,42,25,12,76,
22,55,29,14,78,
44,13,49,51,47,
17,75,55,71,57,
84,15,77,22,54,
90,59,81,55,77,
68,97,71,83,25,
32,57,66,14,63,
14,37,19,79,26,
62,14,64,27,42,
25,42,18,51,81,
52,45,14,83,33,
18,43,55,34,22,
9,49,42,14,82,
12,78,90,63,54,
24,32,41,54,15,
7,59,19,23,15,
15,14,42,55,57,
50,8,37,2,68,
14,69,85,7,49,
44,58,84,45,14,
2,39,68,75,32,
35,69,71,63,66,
83,29,64,26,33,
67,88,23,9,86,
85,33,23,71,17,
83,32,28,35,56,
43,11,24,73,33,
77,57,15,27,32,
19,88,82,72,39,
24,82,16,57,18,
63,9,65,6,26,
35,65,29,23,64,
65,79,77,73,34,
66,90,78,74,43,
22,77,26,57,44,
49,17,70,14,19,
13,87,47,67,8,
16,64,76,84,58,
82,74,93,63,37,
90,28,24,36,88,
69,85,66,61,7,
75,13,80,57,84,
54,9,35,47,16,
29,35,47,24,4,
74,3,49,15,38,
69,82,39,85,44,
32,84,28,42,26,
24,77,59,75,96,
88,3,14,42,22,
44,63,23,79,2,
84,78,71,54,29,
13,58,79,46,35,
68,54,60,8,47,
18,38,47,15,20,
76,29,42,58,56,
88,62,24,56,13,
33,27,46,26,14,
63,35,71,23,77,
46,26,78,58,61,
83,44,67,87,23,
74,83,88,52,22,
73,3,36,16,9,
38,54,67,83,34,
76,71,62,47,89,
6,46,10,27,62,
18,43,78,76,86,
43,25,11,36,3,
76,19,39,82,42,
8,10,20,49,61,
5,52,28,13,35,
77,86,98,14,39,
7,28,87,58,75,
72,27,46,48,14,
76,12,38,67,80,
74,76,19,62,97,
12,55,32,35,85,
53,86,27,15,71,
14,81,66,29,50,
35,68,13,22,52,
69,15,62,28,67,
81,41,39,78,34,
33,14,29,47,78,
75,40,87,48,17,
72,33,36,7,28,
5,19,7,36,32,
67,95,74,14,52,
73,24,14,6,66,
82,83,47,52,88,
42,39,1,11,23,
29,24,47,15,84,
69,42,34,87,82,
48,86,44,80,67,
95,65,8,27,57,
33,21,23,86,3,
59,61,75,28,19,
77,79,14,32,5,
94,73,65,45,2,
35,74,73,94,86,
24,55,87,49,57,
63,30,7,42,86,
45,29,78,86,24,
53,22,65,57,28,
72,64,42,26,87,
24,26,84,29,82,
37,59,67,17,80,
46,76,15,99,78,
37,49,87,88,58,
78,18,81,15,84,
9,55,16,36,64,
81,15,19,30,76,
24,17,88,55,12,
44,16,83,29,87,
71,89,44,47,62,
29,17,12,16,73,
95,79,24,66,74,
68,73,61,58,18,
56,77,48,55,18,
53,18,32,79,86,
67,74,70,25,32,
71,68,28,80,44,
15,9,83,64,75,
14,44,88,38,22,
79,81,65,72,25,
8,43,73,39,66,
83,29,16,12,15,
96,14,62,65,77,
19,55,87,68,84,
79,87,44,71,46,
15,73,69,27,34,
59,61,31,35,43,
43,22,27,73,81,
42,2,39,92,73,
29,17,13,79,1,
44,76,42,33,24,
52,15,56,45,85,
61,58,64,13,67,
82,55,57,74,69,
35,69,87,67,19,
48,34,14,55,7,
42,73,2,65,95,
29,83,35,8,37,
22,63,51,43,15,
15,62,49,26,8,
22,34,18,15,49,
86,43,12,52,24,
33,72,35,55,9,
45,52,9,23,2,
53,69,85,34,57,
46,84,81,15,86,
48,35,77,27,87,
14,98,69,42,53,
17,24,21,39,4,
47,55,39,32,81,
47,34,61,53,16,
13,16,74,48,29,
46,52,19,59,86,
84,30,17,72,52,
27,64,15,62,7,
63,53,66,36,86,
79,26,66,47,35,
34,52,27,81,79,
52,58,87,56,23,
29,16,76,69,63,
11,35,14,59,67,
26,79,6,48,44,
82,74,68,18,52,
8,55,38,49,77,
26,72,60,58,44,
79,26,78,76,19,
29,79,16,85,14,
62,32,57,87,72,
82,9,69,46,52,
46,22,83,38,55,
28,2,52,15,43,
29,45,24,33,26,
88,42,93,13,65,
24,34,16,63,59,
49,32,38,14,30,
79,86,27,99,29,
75,12,24,5,78,
86,13,38,18,35,
49,50,19,35,68,
88,47,8,56,75,
86,29,42,48,63,
13,71,25,46,52,
3,45,71,34,77,
83,88,64,49,51,
8,15,85,26,76,
58,65,27,79,22,
15,13,52,45,29,
84,73,22,31,43,
87,52,29,84,22,
93,43,28,72,94,
63,70,35,13,67,
34,65,25,83,64,
66,14,48,63,36,
55,61,86,91,79,
24,88,3,8,27,
53,84,23,39,82,
8,34,87,85,24,
23,67,16,85,4,
25,55,27,84,56,
53,27,17,58,55,
56,44,13,54,16,
16,59,36,55,88,
19,76,16,53,47,
58,23,86,69,55,
13,71,66,55,85,
17,52,15,22,88,
23,45,9,82,15,
53,51,23,46,84,
41,85,35,44,33,
45,63,69,72,76,
33,18,72,25,63,
34,65,50,79,48,
88,82,38,83,14,
75,83,87,14,81,
75,44,89,26,59,
66,48,24,27,45,
12,39,42,61,54,
19,83,67,66,13,
27,63,59,23,86,
16,25,73,86,53,
72,74,42,51,47,
14,46,62,36,81,
52,9,3,84,24,
92,75,39,74,14,
14,67,59,37,85,
43,37,58,49,15,
34,42,2,15,21,
52,33,36,83,34,
15,20,10,8,58,
42,33,74,51,36,
49,19,59,34,17,
76,27,79,2,43,
39,26,82,19,85,
45,39,86,28,72,
77,99,90,54,78,
75,35,17,25,13,
32,55,68,62,24,
15,28,6,9,62,
69,66,85,29,43,
65,69,81,88,73,
34,29,74,26,13,
48,78,88,83,16,
53,79,14,66,46,
88,85,13,55,28,
45,86,79,72,15,
42,2,88,19,13,
48,17,84,88,27,
82,16,52,14,65,
47,15,13,81,59,
81,88,30,49,9,
88,38,63,35,65,
57,81,62,38,76,
8,26,74,54,39,
8,86,93,81,87,
23,3,58,15,79,
64,76,81,9,72,
26,35,14,74,32,
13,71,44,28,53,
84,68,9,54,45,
30,15,88,18,86,
43,5,8,23,34,
18,14,38,3,88,
52,27,56,15,2,
87,52,48,22,16,
15,24,83,86,42,
2,83,25,56,18,
53,73,83,74,15,
35,73,13,49,15,
78,44,52,5,26,
14,32,26,53,57,
75,90,44,78,69,
24,32,28,29,17,
7,51,54,15,86,
75,28,65,36,30,
30,75,49,38,19,
84,72,26,3,18,
82,88,47,19,84,
66,15,78,82,47,
75,29,27,23,35,
74,34,28,27,58,
17,30,87,68,45,
29,79,17,62,25,
91,28,8,72,48,
57,32,81,43,17,
16,19,45,36,71,
59,15,47,8,76,
49,22,24,25,55,
56,37,19,82,34,
47,17,44,25,60,
16,7,52,85,82,
58,34,18,74,86,
68,86,15,45,22,
68,15,43,47,85,
38,84,52,29,45,
85,69,72,16,42,
27,8,65,28,71,
82,95,52,87,16,
67,12,86,27,36,
13,14,78,59,98,
58,64,12,66,45,
81,32,7,3,83,
18,71,43,64,94,
32,94,72,64,27,
14,59,17,78,81,
18,78,14,26,5,
24,14,62,73,11,
87,59,13,64,90,
44,88,8,17,29,
49,35,27,65,78,
74,17,83,42,46,
9,16,89,37,34,
23,52,11,14,65,
4,34,43,68,87,
62,99,68,14,64,
88,35,32,55,9,
86,53,81,45,57,
89,9,84,59,26,
57,9,42,26,72,
55,32,39,12,59,
69,9,14,29,85,
58,7,22,53,35,
7,85,52,87,57,
55,82,23,79,63,
72,79,87,42,83,
92,74,61,33,41,
49,57,62,51,43,
45,33,48,82,24,
57,34,74,27,42,
75,2,59,24,43,
33,36,53,77,9,
86,49,14,72,63,
10,76,24,49,7,
36,39,81,15,19,
12,79,58,63,24,
72,9,58,22,46,
29,27,69,45,26,
86,69,56,83,22,
76,73,61,92,68,
27,82,74,50,14,
58,9,15,3,88,
83,56,43,79,15,
43,74,77,15,24,
43,46,75,16,29,
83,16,78,57,60,
9,38,14,85,46,
22,59,39,9,78,
84,21,3,77,42,
88,69,34,62,28,
8,95,81,84,17,
90,29,78,24,63,
92,61,35,13,46,
83,55,63,28,26,
24,52,77,74,81,
22,55,64,85,81,
35,15,24,8,49,
79,34,63,3,15,
49,42,72,75,68,
33,77,45,86,12,
34,16,13,42,69,
62,35,13,63,48,
9,29,47,14,26,
65,22,15,43,85,
23,14,86,36,38,
20,17,87,43,35,
35,52,71,16,32,
18,59,30,38,8,
25,58,29,88,53,
16,4,58,64,67,
13,2,26,9,21,
25,10,27,75,73,
71,13,69,87,67,
57,2,69,15,81,
15,35,24,32,54,
81,3,53,36,1,
66,19,84,44,81,
28,23,83,45,25,
77,25,49,65,5,
92,56,93,72,91,
14,8,44,19,74,
77,96,55,75,14,
42,17,47,22,77,
16,72,77,25,58,
72,45,32,85,14,
88,32,12,62,38,
85,86,16,81,75,
43,80,15,88,48,
71,45,56,87,85,
69,48,66,24,81,
9,77,64,80,92,
64,76,68,87,13,
75,87,39,23,19,
23,9,54,73,77,
37,71,15,53,32,
15,42,28,78,48,
13,81,34,89,22,
53,29,15,84,76,
45,47,82,15,88,
85,9,39,69,72,
7,86,15,79,62,
72,45,37,22,7,
57,66,50,14,36,
88,61,81,25,33,
10,72,15,55,8,
18,87,29,55,78,
29,71,43,16,56,
53,15,38,77,29,
9,26,89,74,48,
27,77,42,37,18,
25,52,82,46,28,
32,66,49,57,2,
52,25,64,45,34,
3,29,43,78,9,
14,42,36,78,22,
24,35,18,73,61,
51,23,43,49,18,
49,12,15,33,47,
68,80,39,19,55,
15,81,53,32,38,
28,36,43,14,22,
7,79,43,39,89,
23,74,95,47,94,
39,45,2,68,15,
3,72,9,78,74,
9,53,59,65,25,
76,56,23,27,53,
77,3,64,34,83,
39,22,13,12,79,
76,8,33,97,89,
15,24,87,52,55,
87,14,22,95,86,
33,47,53,26,9,
24,78,15,70,38,
11,46,3,24,39,
13,42,15,82,86,
55,63,78,12,23,
59,52,78,83,34,
39,85,87,13,7,
62,16,37,76,26,
76,34,81,22,29,
83,35,53,85,14,
17,84,85,53,36,
28,24,52,23,72,
12,37,88,15,75,
75,8,86,46,2,
42,73,35,5,46,
56,81,62,58,85,
13,75,81,97,77,
19,25,87,39,2,
91,46,42,71,84,
22,85,53,83,68,
13,75,19,55,77,
38,82,44,19,23,
14,7,10,43,13,
29,56,3,33,35,
81,85,28,45,43,
59,82,61,39,34,
42,63,77,13,52,
32,14,15,75,35,
49,35,60,52,23,
49,9,15,68,82,
82,3,45,52,1,
34,28,13,11,3,
15,85,7,82,35,
68,81,37,80,85,
48,52,29,8,73,
22,33,14,82,79,
33,13,58,9,84,
67,33,37,45,29,
35,58,81,70,54,
89,7,86,14,52,
19,23,65,14,73,
13,88,33,71,63,
62,14,52,17,74,
32,88,26,29,73,
27,32,54,81,58,
54,57,83,78,51,
26,76,63,88,57,
89,33,13,23,84,
2,78,84,81,66,
6,48,57,54,14,
16,77,72,22,44,
34,88,27,52,55,
71,35,27,14,32,
56,54,27,3,22,
18,34,15,28,22,
15,18,58,54,47,
88,15,34,58,39,
75,78,95,16,27,
16,47,74,44,94,
28,55,12,61,69,
15,16,74,54,51,
66,74,13,24,42,
32,57,18,12,69,
17,15,46,82,49,
79,49,14,43,47,
49,69,71,78,34,
44,6,26,58,27,
16,23,44,26,39,
78,14,56,32,7,
38,23,15,17,21,
48,16,45,8,20,
35,28,7,69,86,
77,22,29,27,52,
32,87,53,14,7,
77,52,57,81,78,
77,69,17,39,32,
14,43,86,66,22,
95,24,54,65,81,
62,45,49,86,80,
45,85,39,43,13,
29,93,32,72,35,
25,59,85,83,27,
71,16,54,83,3,
75,61,64,36,9,
58,36,79,84,32,
67,3,53,37,39,
65,68,14,51,43,
27,89,51,63,78,
36,78,52,25,64,
39,14,55,35,52,
17,63,24,78,87,
53,23,24,28,9,
82,28,85,16,87,
12,42,27,79,58,
35,75,28,84,2,
34,39,47,58,64,
34,48,68,14,88,
37,7,85,77,15,
44,73,29,16,72,
3,83,15,1,57,
75,68,89,23,97,
23,19,78,95,65,
85,28,2,76,13,
54,39,26,47,68,
7,41,10,24,82,
29,52,26,84,55,
61,78,38,34,58,
14,88,39,84,34,
63,62,46,15,17,
64,22,61,15,68,
88,26,76,45,7,
12,29,58,35,89,
71,38,83,52,87,
31,15,14,33,79,
27,76,38,45,14,
9,35,89,38,81,
86,44,39,56,16,
42,51,88,12,73,
86,38,52,15,17,
52,38,69,25,76,
12,4,82,32,24,
72,47,84,15,60,
13,62,2,15,44,
13,87,15,25,53,
57,79,58,16,29,
38,92,22,1,84,
42,45,84,25,23,
82,52,15,7,22,
27,15,25,32,43,
26,33,78,23,16,
65,15,9,26,81,
30,7,54,68,63,
46,14,64,52,94,
8,43,87,13,47,
78,69,35,29,65,
42,69,16,14,12,
15,87,58,46,63,
22,19,54,58,14,
65,84,69,28,9,
91,61,64,69,25,
12,38,82,88,35,
52,14,19,66,45,
33,75,9,52,78,
12,58,41,23,43,
56,12,4,16,86,
88,2,86,17,48,
53,61,85,82,66,
66,43,12,27,71,
15,42,48,29,88,
58,83,88,29,85,
53,18,55,22,88,
56,31,62,43,44,
86,85,16,33,12,
86,62,75,2,45,
23,56,8,6,37,
16,46,87,19,69,
19,95,49,25,65,
53,97,43,78,14,
71,7,84,75,53,
53,16,3,65,37,
16,69,42,56,44,
8,98,71,34,68,
81,14,76,58,35,
81,55,87,52,23,
71,43,19,93,73,
87,32,13,75,28,
64,16,87,23,28,
88,85,44,55,61,
