14,38,23,53,36,
77,14,25,75,13,
44,67,34,45,46,
43,48,38,23,36,
25,9,79,68,14,
13,14,59,22,9,
37,17,9,10,59,
43,76,69,24,23,
24,17,19,47,58,
15,76,88,59,86,
63,26,16,61,34,
45,53,54,86,73,
59,36,14,64,81,
52,14,24,74,42,
16,85,55,68,82,
8,46,49,7,16,
83,15,33,66,19,
14,16,88,57,71,
37,8,19,61,34,
45,52,32,48,47,
82,16,77,45,48,
34,27,48,55,61,
14,64,37,55,68,
79,87,86,74,88,
35,56,79,7,34,
32,87,49,31,81,
71,57,82,52,53,
66,53,44,77,29,
24,15,78,34,2,
27,46,8,81,52,
71,36,31,83,38,
71,13,14,82,32,
21,42,45,71,87,
74,15,55,92,69,
66,78,67,33,26,
61,24,16,84,48,
78,89,90,22,26,
35,45,24,43,36,
42,62,37,2,52,
19,24,9,15,26,
62,38,33,64,16,
24,14,52,84,73,
69,49,15,66,14,
12,44,26,76,42,
9,39,15,83,42,
32,9,52,24,34,
14,15,27,64,7,
15,12,86,88,83,
84,16,86,12,64,
65,22,53,14,64,
35,53,64,57,39,
73,15,53,46,57,
49,36,24,38,86,
83,52,35,8,34,
44,19,41,61,85,
43,19,17,42,3,
69,22,44,24,12,
79,39,23,14,24,
9,15,14,13,88,
14,61,54,49,60,
89,15,24,66,78,
2,61,54,55,43,
23,19,28,39,34,
24,83,81,8,15,
52,45,16,65,33,
14,34,53,22,29,
15,26,16,34,55,
88,26,24,16,71,
28,79,64,7,12,
81,88,12,83,76,
86,15,62,58,85,
26,63,33,58,74,
17,57,33,87,62,
71,7,83,64,3,
9,61,88,87,23,
23,61,38,33,8,
9,14,26,86,58,
83,59,16,35,44,
55,77,42,16,15,
15,54,25,24,35,
73,46,74,33,47,
28,8,43,36,69,
84,48,67,93,14,
24,79,58,47,53,
26,75,95,54,84,
8,24,14,43,65,
74,85,14,15,87,
88,83,39,75,46,
48,63,77,58,15,
37,59,36,12,65,
27,86,63,49,54,
35,65,62,38,82,
68,13,15,85,14,
51,77,15,43,84,
76,61,73,2,14,
81,65,51,49,78,
89,68,99,49,87,
44,39,49,48,56,
43,52,26,79,14,
22,59,66,29,46,
23,34,14,49,47,
81,19,48,59,12,
62,24,29,77,75,
68,48,79,35,32,
25,58,47,27,66,
49,68,15,56,77,
52,12,77,74,26,
74,38,45,83,54,
85,26,28,18,46,
33,79,18,57,48,
23,86,14,73,77,
44,34,77,83,82,
64,34,55,28,12,
63,15,61,35,22,
61,32,23,69,57,
72,38,37,16,22,
36,79,58,54,26,
46,48,78,64,38,
34,52,29,2,37,
34,79,32,15,18,
28,61,58,77,48,
57,38,18,15,74,
31,88,52,41,85,
37,57,48,15,44,
29,34,54,36,14,
19,22,85,33,35,
73,64,49,47,55,
18,45,44,49,58,
12,45,49,28,32,
14,33,48,42,27,
71,23,78,44,24,
13,12,21,22,87,
44,15,24,52,23,
23,7,32,41,15,
40,14,29,72,24,
46,79,19,65,72,
54,49,39,16,24,
26,52,25,62,53,
23,79,24,52,9,
28,36,67,81,87,
79,67,8,66,84,
9,23,73,72,15,
15,22,53,48,34,
25,63,42,24,68,
77,68,87,83,26,
28,73,17,33,59,
39,43,61,28,34,
17,15,79,72,58,
17,58,49,43,48,
28,22,26,43,86,
8,81,13,24,85,
44,19,53,43,77,
49,26,77,24,80,
71,42,12,83,52,
59,55,63,75,67,
16,88,24,55,14,
35,79,34,82,55,
56,7,2,82,42,
81,14,15,44,65,
15,54,9,71,28,
54,69,58,82,85,
26,24,9,19,59,
67,27,48,92,20,
14,66,13,52,15,
26,71,36,64,74,
52,74,8,83,9,
88,35,38,18,15,
83,57,29,15,25,
35,66,75,37,36,
45,16,14,77,35,
23,66,55,48,63,
83,75,57,49,52,
56,52,76,19,35,
66,75,46,85,25,
13,15,8,24,47,
62,52,14,88,86,
67,42,8,73,15,
2,64,53,66,68,
35,64,26,34,42,
33,15,73,39,24,
24,14,29,61,34,
23,36,27,52,34,
52,33,41,19,26,
28,68,63,76,59,
77,9,14,43,78,
28,86,57,58,62,
43,84,12,3,72,
24,65,44,43,66,
19,33,32,48,49,
47,63,82,44,34,
22,45,41,44,77,
23,75,66,67,65,
49,48,35,42,72,
36,14,88,73,54,
77,14,72,64,56,
22,53,81,47,27,
32,43,24,76,37,
14,24,36,16,71,
53,36,74,55,37,
65,88,53,72,48,
13,84,37,57,33,
66,33,69,35,23,
34,61,26,17,16,
57,49,32,81,12,
77,53,54,7,15,
64,12,26,84,75,
18,79,48,52,63,
65,63,42,58,77,
2,12,16,53,74,
61,9,81,88,2,
61,14,83,9,24,
72,79,65,47,26,
79,72,42,55,17,
19,46,66,57,83,
59,16,71,24,19,
23,48,34,24,32,
16,43,44,57,46,
69,75,16,55,45,
24,55,75,64,49,
61,13,43,19,24,
51,43,22,32,76,
85,3,16,67,75,
89,98,78,52,48,
83,72,30,53,19,
25,67,29,81,12,
16,24,78,8,51,
55,43,41,84,73,
71,61,45,14,75,
46,2,61,47,17,
84,78,48,29,17,
8,27,34,78,35,
35,34,64,38,58,
49,42,87,67,59,
14,17,26,83,81,
76,57,88,23,26,
15,14,56,86,37,
47,36,39,84,69,
36,24,88,26,63,
77,26,46,14,16,
59,42,24,55,43,
43,53,65,3,71,
38,9,26,24,32,
15,42,44,33,2,
33,34,61,19,36,
14,24,36,17,67,
77,45,66,67,56,
17,12,36,47,73,
27,72,53,88,19,
15,27,43,14,73,
47,88,65,68,52,
18,34,29,63,81,
67,78,19,43,54,
58,17,65,16,37,
72,13,24,68,28,
18,19,16,15,38,
2,44,27,64,49,
15,66,82,78,81,
52,79,28,24,55,
24,75,55,2,42,
9,22,83,15,71,
86,75,46,68,3,
26,34,35,49,75,
19,15,62,68,8,
8,73,28,58,61,
73,9,24,13,25,
47,15,34,14,46,
15,26,62,47,81,
23,53,69,22,8,
71,38,69,35,59,
65,58,61,37,35,
35,13,44,64,18,
43,63,15,26,27,
27,52,18,55,16,
27,26,7,14,32,
13,14,68,54,15,
47,45,63,46,66,
87,88,55,7,82,
18,71,29,73,76,
14,85,34,78,77,
87,56,15,85,45,
62,65,54,79,26,
55,14,87,28,9,
74,34,28,88,33,
26,32,54,8,71,
28,74,81,14,16,
63,43,12,75,22,
86,34,37,43,17,
55,28,66,82,8,
47,23,44,16,34,
59,14,44,24,15,
15,34,12,61,81,
14,65,15,13,26,
49,64,15,17,16,
64,87,25,26,35,
81,85,76,73,84,
56,36,8,45,16,
24,72,14,86,36,
64,26,78,69,28,
32,54,48,24,34,
77,17,25,47,44,
47,34,2,25,13,
8,16,26,24,48,
64,15,26,29,28,
13,64,67,86,32,
72,14,57,27,44,
8,19,26,2,69,
64,58,59,17,13,
2,7,24,49,43,
42,59,24,31,54,
15,89,24,86,43,
36,13,33,83,9,
28,15,81,53,72,
48,88,86,29,43,
26,33,38,25,12,
84,9,55,16,85,
15,29,79,75,68,
73,66,56,86,76,
55,56,36,88,34,
34,61,44,7,9,
14,16,34,27,9,
79,27,75,16,78,
14,49,86,17,15,
68,61,36,65,26,
27,24,67,37,78,
74,83,81,77,17,
71,18,22,33,36,
42,9,46,65,37,
46,36,69,47,56,
57,65,84,23,14,
32,27,53,81,43,
32,59,53,62,43,
83,65,75,23,28,
22,67,26,27,19,
86,66,73,44,37,
35,45,72,39,67,
84,16,48,87,18,
32,9,18,46,2,
85,43,53,73,32,
18,47,17,37,44,
54,24,34,72,82,
71,26,15,36,52,
77,87,79,27,45,
73,15,58,67,76,
56,2,48,85,87,
71,82,14,36,34,
29,22,85,46,16,
27,36,15,24,81,
28,68,43,17,38,
82,15,47,22,46,
16,18,72,13,46,
81,86,34,15,69,
43,61,2,72,76,
84,65,85,24,87,
14,34,7,29,52,
64,16,14,59,17,
38,58,17,48,18,
69,23,34,65,44,
28,26,47,59,43,
64,63,72,17,12,
64,62,58,19,15,
54,65,38,85,82,
14,2,16,15,54,
57,8,22,73,61,
37,13,59,48,45,
36,85,92,12,87,
46,85,76,45,16,
56,36,46,82,26,
8,29,33,35,73,
58,65,44,88,54,
84,85,17,46,43,
19,22,13,53,11,
51,8,62,47,26,
62,49,36,15,44,
73,63,33,32,55,
76,15,57,73,62,
53,58,52,28,9,
77,24,57,43,66,
36,22,78,47,89,
83,22,61,13,34,
14,26,15,49,12,
45,47,23,2,24,
22,24,79,65,87,
26,67,71,14,52,
73,34,64,28,54,
74,57,73,45,84,
13,15,7,26,14,
72,83,44,69,75,
15,81,57,14,35,
2,15,18,59,45,
48,42,46,36,15,
58,14,65,15,68,
14,32,73,77,47,
16,23,65,75,28,
83,57,43,2,3,
23,85,12,61,86,
24,27,34,77,85,
75,62,13,24,45,
29,9,23,36,86,
34,53,8,78,89,
53,24,7,44,38,
79,34,17,29,23,
24,42,32,49,14,
45,15,35,8,38,
14,19,37,35,88,
86,48,19,71,14,
22,7,44,14,71,
82,14,84,41,83,
53,85,59,34,43,
2,34,44,76,14,
33,26,15,36,35,
45,75,47,57,37,
28,19,20,24,40,
58,54,76,23,65,
49,16,75,26,83,
14,75,69,45,78,
84,59,74,24,78,
23,32,3,17,2,
27,36,63,23,57,
69,89,15,88,14,
13,74,79,26,16,
15,3,52,2,84,
16,67,19,26,53,
81,75,62,67,17,
42,52,15,61,14,
35,24,55,23,25,
69,24,82,15,34,
88,26,83,53,36,
77,19,73,87,29,
19,65,52,81,61,
61,67,42,72,65,
66,20,26,76,72,
32,53,14,81,55,
42,63,44,28,37,
69,84,44,25,75,
54,82,73,24,47,
49,56,84,57,23,
77,87,75,26,80,
95,87,77,52,72,
72,14,53,82,68,
86,24,58,68,84,
64,42,67,65,63,
13,53,29,58,69,
67,74,29,88,34,
62,22,56,24,88,
78,16,50,22,57,
69,34,66,54,49,
83,17,86,58,23,
83,35,16,24,46,
16,17,8,48,14,
18,38,34,35,87,
55,52,75,14,82,
86,13,8,81,34,
42,87,18,58,69,
64,58,16,61,7,
71,73,68,67,45,
39,73,82,14,42,
75,34,36,42,64,
93,63,24,76,48,
69,66,16,74,81,
23,24,52,64,62,
27,77,14,37,73,
69,22,13,25,56,
37,43,85,48,44,
45,49,38,55,83,
17,65,88,75,74,
67,17,34,31,63,
28,17,36,38,81,
47,46,28,73,55,
37,62,63,16,77,
44,75,66,15,29,
57,37,16,73,61,
52,53,16,12,42,
73,28,55,62,42,
18,13,54,73,23,
15,9,59,87,18,
59,73,71,19,32,
52,32,86,68,22,
33,51,36,35,83,
13,14,8,47,9,
83,2,49,52,14,
75,45,8,34,78,
65,54,24,57,68,
48,79,9,76,15,
15,35,32,14,79,
14,67,12,34,35,
63,29,26,86,76,
14,8,79,75,87,
59,77,47,85,50,
29,44,47,87,12,
41,64,54,35,65,
7,67,24,16,35,
32,35,13,27,9,
14,55,19,49,18,
67,35,46,85,23,
35,81,24,78,9,
72,59,75,56,81,
45,62,27,24,79,
47,28,53,42,62,
45,72,58,37,24,
83,42,35,7,86,
22,29,16,46,35,
14,88,57,58,45,
77,24,23,18,66,
34,24,35,32,69,
69,34,13,73,87,
29,52,35,32,76,
12,77,48,14,78,
44,33,49,52,47,
17,75,55,73,56,
66,15,77,2,56,
69,59,83,55,77,
67,87,92,83,36,
22,57,66,14,53,
15,57,39,77,26,
62,24,45,27,42,
34,44,18,52,81,
52,45,24,81,23,
8,33,53,23,22,
9,39,42,13,71,
12,78,89,63,64,
24,32,53,54,14,
16,39,7,33,15,
15,14,32,54,56,
49,30,58,12,68,
14,69,87,28,59,
43,56,62,45,14,
2,39,58,75,32,
34,48,61,63,46,
73,38,54,27,33,
57,76,23,29,75,
85,54,14,73,16,
71,22,27,26,36,
43,22,25,53,13,
67,47,15,27,32,
8,78,81,52,29,
24,62,17,57,18,
61,9,65,16,14,
35,65,28,23,62,
65,69,66,73,43,
44,89,78,74,43,
13,77,16,47,44,
48,16,59,14,18,
13,77,36,56,8,
16,53,65,76,58,
73,76,84,53,37,
79,28,26,27,78,
69,87,78,61,27,
75,15,79,57,85,
55,29,45,46,16,
17,35,26,24,14,
74,23,49,14,17,
48,84,39,86,24,
32,84,17,42,25,
24,77,58,74,85,
76,13,14,22,33,
44,63,23,79,11,
63,78,71,52,19,
13,49,79,48,16,
57,45,59,28,46,
28,38,47,25,29,
75,29,32,37,35,
77,63,24,58,13,
33,26,36,35,34,
55,35,73,24,76,
66,16,77,67,62,
83,63,47,87,42,
74,82,68,52,22,
53,3,24,16,9,
38,53,55,83,24,
66,71,62,46,88,
16,26,8,36,61,
18,43,68,54,84,
23,24,2,36,14,
76,8,27,71,43,
8,9,10,27,61,
23,52,17,24,34,
77,86,97,14,39,
17,48,87,58,76,
52,16,45,47,14,
76,13,38,67,78,
75,87,40,42,77,
32,75,43,45,85,
53,86,27,15,72,
14,81,56,27,49,
55,68,15,34,44,
59,35,62,48,66,
82,62,59,78,53,
33,24,19,47,78,
76,59,87,68,17,
52,33,36,7,8,
7,19,18,16,32,
67,84,74,23,52,
53,44,14,15,66,
92,85,69,73,88,
42,47,12,22,33,
19,24,47,25,84,
68,53,55,87,73,
68,86,64,78,87,
76,65,8,17,57,
34,32,24,68,14,
59,61,75,27,19,
56,58,14,22,15,
84,73,64,34,2,
15,65,62,74,66,
24,55,87,69,77,
65,49,27,33,88,
66,47,87,76,24,
53,22,54,55,28,
71,66,42,48,88,
24,26,83,29,71,
37,48,67,15,78,
56,76,15,88,77,
57,69,87,88,78,
78,19,83,27,84,
9,45,16,36,64,
82,24,27,49,76,
34,7,88,35,22,
44,26,83,19,87,
71,89,65,69,84,
37,26,34,25,73,
85,68,44,65,74,
68,71,61,38,18,
45,56,26,44,18,
55,18,32,79,75,
67,74,69,14,52,
71,68,18,79,43,
15,19,84,63,75,
14,24,88,36,33,
79,81,65,62,24,
8,33,61,39,55,
83,29,26,32,25,
86,14,62,54,77,
9,55,86,68,84,
79,87,43,71,46,
26,75,69,36,46,
48,62,42,35,33,
43,12,17,62,81,
52,2,59,82,73,
29,7,3,69,2,
45,76,42,33,14,
52,15,46,25,65,
61,58,64,15,55,
84,55,57,65,69,
57,78,87,67,39,
48,24,14,55,26,
43,61,2,65,76,
39,83,45,18,46,
22,54,53,45,15,
15,64,48,26,17,
22,34,18,15,29,
86,33,12,42,35,
33,54,35,45,19,
45,42,9,23,13,
52,69,64,34,46,
46,64,83,16,76,
67,57,77,17,87,
14,88,68,43,34,
15,34,43,59,14,
26,53,38,32,81,
47,43,63,62,24,
15,16,76,38,29,
48,52,19,59,66,
75,29,17,72,42,
26,64,15,63,16,
63,35,46,38,84,
70,16,56,47,34,
35,52,26,81,67,
52,58,87,46,13,
27,16,76,57,63,
33,24,14,59,67,
27,79,17,58,66,
82,63,68,8,43,
8,35,26,49,76,
26,64,59,58,44,
70,24,67,65,8,
29,67,16,65,14,
42,34,47,87,71,
72,9,67,46,52,
46,44,84,47,55,
27,12,72,23,43,
27,45,24,23,26,
88,32,75,13,65,
24,52,15,63,58,
49,34,39,16,40,
79,76,27,88,29,
73,2,26,16,57,
88,23,38,28,47,
38,49,27,35,48,
88,27,8,56,75,
86,29,42,47,62,
14,72,16,54,62,
13,35,71,24,76,
63,88,54,69,52,
17,15,85,26,66,
58,65,47,79,32,
15,13,41,35,7,
83,52,24,32,34,
77,52,47,62,31,
83,34,27,72,85,
63,69,53,13,67,
34,57,26,71,54,
66,34,57,63,56,
55,61,86,71,78,
15,88,3,8,48,
43,84,33,39,82,
8,34,86,84,14,
23,67,14,85,13,
25,34,27,84,36,
44,27,17,58,56,
56,44,13,64,26,
16,59,36,46,78,
39,76,26,75,48,
58,34,78,67,55,
24,72,86,55,85,
7,53,14,12,77,
23,45,9,81,15,
34,52,23,44,84,
52,85,57,65,53,
45,63,49,61,75,
33,8,61,15,63,
44,65,49,79,58,
86,81,38,83,14,
74,72,87,14,71,
74,62,79,26,59,
46,37,24,27,35,
24,39,42,63,54,
19,85,56,55,13,
27,52,47,24,86,
14,24,75,76,55,
62,74,43,53,36,
16,46,64,36,83,
52,9,13,84,14,
81,75,27,72,14,
24,66,59,15,85,
63,46,66,69,26,
24,22,2,15,32,
42,24,26,73,34,
25,29,19,18,56,
44,35,75,53,36,
27,8,57,34,16,
55,27,79,2,43,
39,15,61,9,74,
66,49,86,8,72,
75,88,89,74,78,
75,34,7,15,24,
32,55,46,52,24,
15,28,16,19,61,
69,56,73,28,43,
65,58,82,86,74,
34,19,74,26,14,
48,57,87,83,16,
55,79,16,57,36,
86,85,13,55,47,
45,86,79,52,16,
42,22,88,19,13,
27,26,83,88,36,
61,16,52,14,64,
47,35,13,83,58,
83,88,39,29,19,
88,47,43,35,46,
67,83,84,38,76,
18,48,85,65,59,
8,64,84,81,77,
33,14,68,15,79,
65,77,83,29,74,
26,35,14,54,22,
22,71,44,18,53,
74,68,19,55,45,
48,15,77,37,86,
33,16,8,23,14,
16,14,37,13,86,
52,7,56,15,13,
87,52,48,22,16,
15,24,73,76,22,
2,81,15,36,18,
44,64,74,65,35,
35,73,24,28,15,
66,44,52,15,14,
14,23,16,34,55,
75,89,44,78,69,
24,34,26,29,15,
16,52,53,15,84,
75,47,65,44,49,
29,77,39,38,28,
84,72,26,15,18,
81,88,27,19,73,
75,15,76,84,67,
54,29,26,34,35,
72,34,28,36,38,
17,29,85,47,45,
29,69,16,62,15,
82,18,8,71,48,
57,32,83,55,15,
16,9,44,36,71,
48,14,47,8,76,
47,13,14,26,36,
45,36,19,82,34,
47,15,44,25,59,
38,19,42,87,84,
78,54,8,84,85,
78,86,15,65,12,
68,15,43,36,85,
58,84,62,49,63,
65,69,62,36,53,
35,18,65,38,73,
82,74,71,75,16,
56,12,67,27,36,
13,15,68,59,87,
58,43,14,65,35,
82,32,27,23,83,
16,71,43,62,82,
52,84,72,74,17,
16,48,17,58,81,
18,58,34,45,15,
24,14,42,73,2,
87,59,13,53,90,
64,88,18,36,39,
29,15,27,66,77,
74,7,83,43,44,
28,26,88,27,34,
23,52,12,14,53,
24,34,43,48,65,
63,79,78,14,75,
88,35,34,45,9,
86,53,81,34,46,
70,9,84,59,26,
57,29,42,26,62,
74,53,49,13,79,
69,9,14,19,63,
58,17,43,53,54,
7,84,44,76,56,
55,72,43,79,74,
61,69,76,42,81,
84,73,61,33,32,
29,56,62,51,52,
35,33,47,63,34,
56,34,74,15,42,
64,2,59,24,43,
33,35,53,55,29,
88,49,14,71,43,
9,76,43,49,27,
37,39,83,16,19,
12,79,48,65,24,
72,9,47,22,46,
29,36,69,46,37,
86,68,56,82,23,
76,73,62,82,58,
27,81,54,49,14,
57,9,15,14,78,
85,56,53,79,15,
34,73,76,15,24,
43,46,53,16,28,
85,27,68,57,59,
19,38,35,77,56,
12,48,37,19,68,
84,12,13,77,42,
86,69,34,62,7,
8,75,81,63,17,
89,29,78,26,53,
81,61,34,13,44,
85,55,43,48,34,
24,42,77,74,83,
22,55,62,85,81,
36,15,34,8,27,
79,34,64,13,26,
29,32,63,54,68,
43,67,45,86,12,
34,16,24,44,69,
52,34,23,43,48,
7,19,47,14,26,
45,42,14,44,83,
34,14,86,26,17,
38,17,86,43,35,
35,42,71,16,24,
27,59,29,37,17,
15,57,29,88,53,
15,14,58,64,67,
33,12,47,19,32,
15,8,16,64,62,
71,13,59,77,56,
57,12,68,17,83,
15,34,14,22,44,
82,22,53,45,12,
46,19,72,44,81,
26,24,83,44,15,
68,25,49,65,15,
83,56,84,74,82,
14,16,64,17,74,
77,86,55,64,14,
43,7,26,23,77,
15,72,77,14,58,
71,45,32,75,14,
88,23,14,62,38,
83,66,15,81,54,
63,69,14,78,68,
71,34,56,87,74,
69,48,66,24,82,
9,57,62,78,73,
63,74,48,85,33,
74,76,38,23,8,
15,9,54,73,77,
37,52,16,53,32,
23,42,26,78,37,
14,81,34,79,32,
53,9,14,76,65,
46,47,84,26,76,
85,9,39,50,52,
16,85,24,78,62,
72,35,17,24,27,
47,66,49,14,26,
88,52,81,26,33,
19,72,24,55,18,
18,85,29,56,57,
27,72,55,26,56,
53,35,58,77,49,
9,16,79,74,28,
27,57,42,37,18,
25,53,72,37,28,
32,66,29,57,2,
33,14,54,45,34,
3,18,45,78,9,
14,34,36,78,22,
24,35,16,71,61,
52,23,44,37,18,
49,12,26,35,27,
67,79,48,28,55,
14,81,52,32,38,
26,56,55,15,24,
17,59,33,39,88,
3,75,87,67,94,
49,56,2,78,15,
13,52,19,77,64,
29,53,59,55,34,
65,46,15,27,55,
56,23,64,34,74,
59,42,34,12,79,
86,8,33,87,88,
15,14,87,63,77,
87,15,42,73,65,
14,36,53,26,9,
24,67,16,70,28,
12,46,14,25,39,
14,33,16,83,87,
55,61,77,2,34,
49,43,77,83,34,
39,84,66,33,17,
62,16,35,56,24,
64,34,81,22,17,
63,37,54,66,16,
27,64,76,55,36,
28,24,42,23,72,
23,57,87,15,75,
75,8,85,65,2,
44,73,14,15,36,
55,82,64,57,85,
3,75,92,86,76,
29,24,87,50,2,
71,45,42,61,74,
14,85,74,73,68,
14,64,19,45,68,
38,71,24,8,23,
14,7,8,43,33,
29,54,23,34,44,
82,83,28,45,43,
38,61,52,28,34,
42,62,75,14,52,
32,13,15,75,33,
47,35,59,53,23,
38,9,15,46,81,
73,23,63,62,12,
34,27,24,2,14,
24,85,16,82,15,
57,81,37,78,74,
46,52,29,8,71,
42,52,14,82,79,
34,13,58,29,85,
67,34,35,36,29,
24,58,81,69,54,
88,17,86,14,52,
19,23,64,14,73,
3,88,34,71,63,
73,15,43,26,74,
32,88,26,17,61,
26,42,44,81,48,
54,57,85,78,53,
45,65,63,66,57,
69,44,24,34,84,
12,68,84,82,66,
16,48,57,55,35,
16,75,72,14,44,
34,88,26,53,54,
72,35,36,14,34,
55,54,27,13,22,
7,24,15,27,12,
15,17,48,54,27,
68,15,34,58,39,
65,67,83,15,35,
15,27,64,44,84,
36,55,12,72,68,
15,28,74,34,52,
66,62,3,24,33,
32,46,18,22,47,
27,16,48,83,47,
58,49,24,35,48,
49,59,73,78,56,
44,16,26,58,27,
15,24,34,26,39,
68,14,45,24,7,
27,14,16,6,12,
38,16,45,17,18,
14,8,7,67,86,
77,13,38,17,72,
33,87,53,13,17,
65,52,37,81,78,
77,69,16,59,12,
14,33,75,56,23,
75,24,52,64,81,
61,34,49,66,68,
35,85,38,33,13,
9,83,33,72,35,
25,59,65,73,27,
71,14,54,83,15,
73,61,43,15,9,
47,36,79,84,32,
67,21,53,37,28,
47,68,24,42,43,
16,87,42,43,66,
56,78,42,34,76,
18,24,55,35,43,
27,63,44,78,87,
33,13,15,28,8,
81,28,84,7,87,
12,42,48,79,59,
47,56,28,74,2,
34,27,36,47,54,
34,57,58,25,78,
36,7,85,77,14,
43,54,19,16,62,
22,83,33,11,77,
76,68,89,35,88,
33,9,78,76,65,
85,28,22,76,33,
52,38,16,36,68,
7,33,8,24,82,
19,52,14,84,54,
73,78,57,55,67,
26,88,39,84,35,
63,62,26,24,36,
64,22,61,14,56,
86,27,76,65,16,
14,8,58,35,79,
82,59,83,63,87,
42,15,14,33,79,
7,76,18,43,14,
9,34,69,37,81,
67,44,37,46,16,
34,52,88,13,62,
74,47,52,15,17,
53,38,69,35,56,
33,14,84,43,34,
72,47,84,15,58,
24,64,12,26,34,
24,85,15,34,43,
46,59,47,16,29,
38,83,22,2,74,
33,35,84,14,34,
72,52,25,17,22,
26,15,24,32,43,
25,35,77,24,15,
65,15,8,16,81,
29,7,34,68,61,
46,14,64,52,84,
18,53,87,13,47,
78,69,36,29,45,
32,58,16,15,12,
15,68,57,45,43,
22,19,54,58,14,
45,82,58,28,9,
83,61,62,69,15,
13,38,82,86,14,
42,14,18,55,45,
43,75,29,62,57,
13,58,42,25,44,
56,24,15,25,86,
87,2,75,17,48,
53,72,76,62,66,
66,43,23,47,63,
24,52,58,39,88,
48,72,88,7,85,
44,8,45,42,88,
56,33,52,34,35,
86,83,16,33,12,
84,53,73,2,43,
23,34,17,16,26,
16,36,86,19,68,
39,77,49,26,67,
65,97,45,87,35,
62,7,84,75,52,
64,16,23,65,37,
16,67,22,56,35,
18,88,72,34,68,
83,14,76,78,46,
83,45,87,34,23,
71,43,9,82,73,
87,52,14,75,16,
66,16,86,23,28,
88,86,34,57,63,
